poliza_id,policy_number,poliza_renovacion,cartera_renovaciones,count_items,issue
216864,82902171,3,[np.int64(0)],1,renovacion_mismatch
216867,82902162,3,[np.int64(0)],1,renovacion_mismatch
216878,14517700030070,1,[np.int64(0)],1,renovacion_mismatch
216881,14517700030060,1,[np.int64(0)],1,renovacion_mismatch
216886,82902159,1,[np.int64(0)],1,renovacion_mismatch
216891,1408004151399000,3,[np.int64(0)],1,renovacion_mismatch
216893,1408004151363000,2,[np.int64(0)],1,renovacion_mismatch
216899,14517700030040,3,[np.int64(0)],1,renovacion_mismatch
216900,14517700030050,1,[np.int64(0)],1,renovacion_mismatch
216901,15574000000420,2,[np.int64(0)],1,renovacion_mismatch
216904,2050014548603,1,[np.int64(0)],1,renovacion_mismatch
216906,82902167,2,[np.int64(0)],1,renovacion_mismatch
216908,82902169,1,[np.int64(0)],1,renovacion_mismatch
216912,82902156,1,[np.int64(0)],1,renovacion_mismatch
216913,82902163,1,[np.int64(0)],1,renovacion_mismatch
216916,1408004150678000,3,[np.int64(0)],1,renovacion_mismatch
216917,14517700030000,3,[np.int64(0)],1,renovacion_mismatch
216918,14517700030010,3,[np.int64(0)],1,renovacion_mismatch
216919,82902166,3,[np.int64(0)],1,renovacion_mismatch
216923,14517700029980,1,[np.int64(0)],1,renovacion_mismatch
216924,14517700029990,1,[np.int64(0)],1,renovacion_mismatch
216925,15574000000410,1,[np.int64(0)],1,renovacion_mismatch
216930,82902142,1,[np.int64(0)],1,renovacion_mismatch
216934,82902141,1,[np.int64(0)],1,renovacion_mismatch
216935,82902153,3,[np.int64(0)],1,renovacion_mismatch
216936,82902154,2,[np.int64(0)],1,renovacion_mismatch
216939,1000003604,1,[np.int64(0)],12,renovacion_mismatch
216943,14517700029900,3,[np.int64(0)],1,renovacion_mismatch
216951,82902138,3,[np.int64(0)],1,renovacion_mismatch
216954,82902140,3,[np.int64(0)],1,renovacion_mismatch
216965,14517700029830,2,[np.int64(0)],1,renovacion_mismatch
216966,14517700029840,2,[np.int64(0)],1,renovacion_mismatch
216970,82902152,3,[np.int64(0)],1,renovacion_mismatch
216974,82902136,3,[np.int64(0)],1,renovacion_mismatch
216975,82902137,1,[np.int64(0)],1,renovacion_mismatch
216982,101006553,1,[np.int64(0)],1,renovacion_mismatch
216985,14517700029790,1,[np.int64(0)],1,renovacion_mismatch
216990,14517700029800,3,[np.int64(0)],2,renovacion_mismatch
216991,1000003602,1,[np.int64(0)],7,renovacion_mismatch
216995,82902144,3,[np.int64(0)],1,renovacion_mismatch
217002,101005806-1,1,[np.int64(0)],1,renovacion_mismatch
217013,14517700029780,1,[np.int64(0)],1,renovacion_mismatch
217015,14517700029760,3,[np.int64(0)],1,renovacion_mismatch
217031,101005810-1,1,[np.int64(0)],3,renovacion_mismatch
217044,82902127,3,[np.int64(0)],1,renovacion_mismatch
217045,82902129,1,[np.int64(0)],1,renovacion_mismatch
217052,1408004149831000,1,[np.int64(0)],1,renovacion_mismatch
217056,AA005712-1,1,[np.int64(0)],1,renovacion_mismatch
217061,14517700029730,2,[np.int64(0)],1,renovacion_mismatch
217062,14517700029750,3,[np.int64(0)],1,renovacion_mismatch
217064,82568573,3,[np.int64(0)],1,renovacion_mismatch
217065,1408004149684000,1,[np.int64(0)],1,renovacion_mismatch
217068,994000000375-1,1,[np.int64(0)],10,renovacion_mismatch
217072,82902128,1,[np.int64(0)],1,renovacion_mismatch
217082,14517700029710,2,[np.int64(0)],1,renovacion_mismatch
217083,14517700029720,1,[np.int64(0)],1,renovacion_mismatch
217089,14517700029700,1,[np.int64(0)],1,renovacion_mismatch
217094,82568564,2,[np.int64(0)],1,renovacion_mismatch
217101,82568571,1,[np.int64(0)],1,renovacion_mismatch
217102,1408004149479000,2,[np.int64(0)],1,renovacion_mismatch
217108,14517700029640,2,[np.int64(0)],1,renovacion_mismatch
217110,14517700029660,1,[np.int64(0)],1,renovacion_mismatch
217112,14517700029670,3,[np.int64(0)],1,renovacion_mismatch
217134,82568569,1,[np.int64(0)],1,renovacion_mismatch
217136,1408004149336000,2,[np.int64(0)],1,renovacion_mismatch
217145,14517700029580,2,[np.int64(0)],1,renovacion_mismatch
217153,82568568,2,[np.int64(0)],1,renovacion_mismatch
217154,14517700029500,3,[np.int64(0)],1,renovacion_mismatch
217159,14517700029520,3,[np.int64(0)],1,renovacion_mismatch
217161,14517700029540,2,[np.int64(0)],1,renovacion_mismatch
217163,14517700029560,2,[np.int64(0)],1,renovacion_mismatch
217167,14517700029470,2,[np.int64(0)],1,renovacion_mismatch
217172,14517700029490,1,[np.int64(0)],1,renovacion_mismatch
217174,82568563,2,[np.int64(0)],1,renovacion_mismatch
217175,1408004148683000,3,[np.int64(0)],1,renovacion_mismatch
217191,82568560,2,[np.int64(0)],1,renovacion_mismatch
217192,82568561,2,[np.int64(0)],1,renovacion_mismatch
217194,101005800-1,1,[np.int64(0)],3,renovacion_mismatch
217198,14517700029410,2,[np.int64(0)],1,renovacion_mismatch
217200,14517700029430,3,[np.int64(0)],1,renovacion_mismatch
217201,14517700029440,2,[np.int64(0)],1,renovacion_mismatch
217202,14517700029450,2,[np.int64(0)],1,renovacion_mismatch
217217,101002646,1,[np.int64(0)],20,renovacion_mismatch
217218,2050500068902,1,[np.int64(0)],1,renovacion_mismatch
217227,82568543,2,[np.int64(0)],1,renovacion_mismatch
217228,82568544,1,[np.int64(0)],1,renovacion_mismatch
217239,101005796,1,[np.int64(0)],2,renovacion_mismatch
217246,15574000000360,2,[np.int64(0)],1,renovacion_mismatch
217250,1408004147977000,3,[np.int64(0)],1,renovacion_mismatch
217252,14517700029350,2,[np.int64(0)],1,renovacion_mismatch
217272,14517700029290,2,[np.int64(0)],1,renovacion_mismatch
217273,14517700029300,3,[np.int64(0)],1,renovacion_mismatch
217275,1408004147740000,3,[np.int64(0)],1,renovacion_mismatch
217277,2050330486403,1,[np.int64(0)],1,renovacion_mismatch
217282,14517700029250,3,[np.int64(0)],1,renovacion_mismatch
217286,82568556,1,[np.int64(0)],1,renovacion_mismatch
217293,101002364-2,1,[np.int64(0)],11,renovacion_mismatch
217310,994000000382,1,[np.int64(0)],2,renovacion_mismatch
217332,15574000000340,3,[np.int64(0)],1,renovacion_mismatch
217333,15574000000350,3,[np.int64(0)],1,renovacion_mismatch
217334,1408004147338000,1,[np.int64(0)],1,renovacion_mismatch
217335,3001906-1,1,[np.int64(0)],1,renovacion_mismatch
217339,14517700029240,2,[np.int64(0)],1,renovacion_mismatch
217341,82568539,2,[np.int64(0)],1,renovacion_mismatch
217352,14517700029190,1,[np.int64(0)],1,renovacion_mismatch
217362,101002645-1,1,[np.int64(0)],1,renovacion_mismatch
217363,AA005681-1,1,[np.int64(0)],10,renovacion_mismatch
217364,994000000363-1,1,[np.int64(0)],2,renovacion_mismatch
217368,14517700029150,2,[np.int64(0)],1,renovacion_mismatch
217375,14517700029060,1,[np.int64(0)],1,renovacion_mismatch
217376,14517700018150 NO RENOVADA 2022,1,SIN CARTERA,0,sin_cartera
217378,14517700029080,2,[np.int64(0)],1,renovacion_mismatch
217382,14517700029050,3,[np.int64(0)],1,renovacion_mismatch
217383,14517700029070,1,[np.int64(0)],1,renovacion_mismatch
217395,14517700029040,2,[np.int64(0)],1,renovacion_mismatch
217396,101005639-1,1,[np.int64(0)],9,renovacion_mismatch
217397,101002976,1,[np.int64(0)],4,renovacion_mismatch
217398,15574000000330,3,[np.int64(0)],1,renovacion_mismatch
217402,14517700028970,2,[np.int64(0)],1,renovacion_mismatch
217404,994000000366-1,1,[np.int64(0)],3,renovacion_mismatch
217405,14517700029000,1,[np.int64(0)],1,renovacion_mismatch
217410,14517700029010,2,[np.int64(0)],1,renovacion_mismatch
217411,1408004147126000,1,[np.int64(0)],1,renovacion_mismatch
217415,1901122000681,2,[np.int64(0)],1,renovacion_mismatch
217420,14517700028950,3,[np.int64(0)],1,renovacion_mismatch
217421,14517700028960,3,[np.int64(0)],1,renovacion_mismatch
217422,14517700028900,1,[np.int64(0)],1,renovacion_mismatch
217423,82568552,1,[np.int64(0)],1,renovacion_mismatch
217426,14517700028920,3,[np.int64(0)],1,renovacion_mismatch
217439,14517700028910,2,[np.int64(0)],1,renovacion_mismatch
217443,82568536,2,[np.int64(0)],1,renovacion_mismatch
217451,82568534,3,[np.int64(0)],1,renovacion_mismatch
217456,82568551,1,[np.int64(0)],1,renovacion_mismatch
217458,82568535,2,[np.int64(0)],1,renovacion_mismatch
217461,82568547,3,[np.int64(0)],1,renovacion_mismatch
217473,82568546,2,[np.int64(0)],1,renovacion_mismatch
217476,1408004146763000,3,[np.int64(0)],1,renovacion_mismatch
217480,14517700028850,3,[np.int64(0)],1,renovacion_mismatch
217481,14517700028770,2,[np.int64(0)],1,renovacion_mismatch
217483,14517700028790,2,[np.int64(0)],1,renovacion_mismatch
217484,AA005708/AA040070,1,[np.int64(0)],1,renovacion_mismatch
217486,14517700028810,2,[np.int64(0)],1,renovacion_mismatch
217488,14517700028820,3,[np.int64(0)],1,renovacion_mismatch
217489,14517700028830,3,[np.int64(0)],1,renovacion_mismatch
217499,101000656,1,[np.int64(0)],1,renovacion_mismatch
217502,82568528,1,[np.int64(0)],1,renovacion_mismatch
217503,82568529,1,[np.int64(0)],1,renovacion_mismatch
217504,82568459,1,[np.int64(0)],1,renovacion_mismatch
217505,82568463,1,[np.int64(0)],2,renovacion_mismatch
217510,82568533,2,[np.int64(0)],1,renovacion_mismatch
217520,82568526,3,[np.int64(0)],1,renovacion_mismatch
217523,14517700028730,3,[np.int64(0)],1,renovacion_mismatch
217525,15574000000290,3,[np.int64(0)],1,renovacion_mismatch
217526,82568458,2,[np.int64(0)],1,renovacion_mismatch
217528,82568462,3,[np.int64(0)],1,renovacion_mismatch
217529,1408004146583000,2,[np.int64(0)],1,renovacion_mismatch
217532,82568439,2,[np.int64(0)],1,renovacion_mismatch
217535,14517700028660,2,[np.int64(0)],1,renovacion_mismatch
217536,14517700028670,3,[np.int64(0)],1,renovacion_mismatch
217537,14517700028680,3,[np.int64(0)],1,renovacion_mismatch
217539,14517700028700,1,[np.int64(0)],1,renovacion_mismatch
217541,101005607-1,1,[np.int64(0)],1,renovacion_mismatch
217542,101005608-1,1,[np.int64(0)],3,renovacion_mismatch
217543,2050330534902,1,[np.int64(0)],1,renovacion_mismatch
217544,101000148-1,1,[np.int64(0)],1,renovacion_mismatch
217546,2050330532002,1,[np.int64(0)],1,renovacion_mismatch
217551,82568456,1,[np.int64(0)],1,renovacion_mismatch
217552,1408004146457000,1,[np.int64(0)],1,renovacion_mismatch
217553,14517700028630,1,[np.int64(0)],1,renovacion_mismatch
217554,14517700028640,2,[np.int64(0)],1,renovacion_mismatch
217555,994000000359,1,[np.int64(0)],3,renovacion_mismatch
217556,AA005678-2,1,[np.int64(0)],1,renovacion_mismatch
217557,101006476,1,[np.int64(0)],1,renovacion_mismatch
217560,82568434,2,[np.int64(0)],1,renovacion_mismatch
217561,82568435,2,[np.int64(0)],1,renovacion_mismatch
217562,14517700028600,2,[np.int64(0)],1,renovacion_mismatch
217563,14517700028610,1,[np.int64(0)],1,renovacion_mismatch
217564,14517700028620,1,[np.int64(0)],1,renovacion_mismatch
217570,101006466,1,[np.int64(0)],1,renovacion_mismatch
217574,82568449,2,[np.int64(0)],1,renovacion_mismatch
217576,82568451,2,[np.int64(0)],1,renovacion_mismatch
217577,82568452,1,[np.int64(0)],1,renovacion_mismatch
217580,82403048,2,[np.int64(0)],1,renovacion_mismatch
217582,14517700028540,2,[np.int64(0)],1,renovacion_mismatch
217584,AA005407-1,1,[np.int64(0)],3,renovacion_mismatch
217586,14517700028560,1,[np.int64(0)],1,renovacion_mismatch
217587,14517700028570,3,[np.int64(0)],1,renovacion_mismatch
217588,101005734-1,1,[np.int64(0)],1,renovacion_mismatch
217590,14517700028500,1,[np.int64(0)],1,renovacion_mismatch
217591,14517700028510,1,[np.int64(0)],1,renovacion_mismatch
217594,82568429,1,[np.int64(0)],1,renovacion_mismatch
217596,82568431,2,[np.int64(0)],1,renovacion_mismatch
217597,82568446,3,[np.int64(0)],1,renovacion_mismatch
217600,14517700028390,3,[np.int64(0)],1,renovacion_mismatch
217602,14517700028410,3,[np.int64(0)],1,renovacion_mismatch
217603,14517700028420,2,[np.int64(0)],1,renovacion_mismatch
217604,14517700028430,1,[np.int64(0)],1,renovacion_mismatch
217605,14517700028440,1,[np.int64(0)],1,renovacion_mismatch
217607,14517700028460,1,[np.int64(0)],1,renovacion_mismatch
217608,14517700028470,2,[np.int64(0)],1,renovacion_mismatch
217609,14517700028290,2,[np.int64(0)],1,renovacion_mismatch
217614,14517700028340,2,[np.int64(0)],1,renovacion_mismatch
217618,14517700028360,3,[np.int64(0)],1,renovacion_mismatch
217620,82568433,1,[np.int64(0)],1,renovacion_mismatch
217623,1408004146272000,3,[np.int64(0)],1,renovacion_mismatch
217625,14517700028240,1,[np.int64(0)],1,renovacion_mismatch
217627,14517700028260,2,[np.int64(0)],1,renovacion_mismatch
217629,82568424,3,[np.int64(0)],1,renovacion_mismatch
217632,14517700027850,1,[np.int64(0)],1,renovacion_mismatch
217633,15574000000220,1,[np.int64(0)],1,renovacion_mismatch
217634,15574000000250,1,[np.int64(0)],1,renovacion_mismatch
217638,82568444,2,[np.int64(0)],1,renovacion_mismatch
217639,82403044,1,[np.int64(0)],1,renovacion_mismatch
217640,82403049,2,[np.int64(0)],1,renovacion_mismatch
217644,82403053,2,[np.int64(0)],1,renovacion_mismatch
217646,82568441,2,[np.int64(0)],1,renovacion_mismatch
217651,15574000000230,2,[np.int64(0)],1,renovacion_mismatch
217654,82403033,2,[np.int64(0)],1,renovacion_mismatch
217658,82568423,2,[np.int64(0)],1,renovacion_mismatch
217664,82403041,2,[np.int64(0)],1,renovacion_mismatch
217669,101005623-1,1,[np.int64(0)],1,renovacion_mismatch
217675,14517700028270,1,[np.int64(0)],1,renovacion_mismatch
217686,82403032,2,[np.int64(0)],1,renovacion_mismatch
217687,82403037,1,[np.int64(0)],1,renovacion_mismatch
217691,82403034,2,[np.int64(0)],1,renovacion_mismatch
217695,1408004146083000,3,[np.int64(0)],1,renovacion_mismatch
217702,82403039,2,[np.int64(0)],1,renovacion_mismatch
217708,14517700028180,1,[np.int64(0)],1,renovacion_mismatch
217709,101000118-2,1,[np.int64(0)],1,renovacion_mismatch
217710,82403045,2,[np.int64(0)],1,renovacion_mismatch
217723,14517700028140,3,[np.int64(0)],1,renovacion_mismatch
217725,101000163-3,1,[np.int64(0)],3,renovacion_mismatch
217732,14517700028060,2,[np.int64(0)],1,renovacion_mismatch
217734,101000398-4,1,[np.int64(0)],1,renovacion_mismatch
217736,1408004146008000,1,[np.int64(0)],1,renovacion_mismatch
217739,82403038,1,[np.int64(0)],1,renovacion_mismatch
217740,AA005965/AA039941,1,[np.int64(0)],1,renovacion_mismatch
217741,15574000000180,1,[np.int64(0)],1,renovacion_mismatch
217742,14517700027960,2,[np.int64(0)],1,renovacion_mismatch
217748,14517700027900,1,[np.int64(0)],1,renovacion_mismatch
217750,14517700027920,2,[np.int64(0)],1,renovacion_mismatch
217758,14517700027830,2,[np.int64(0)],1,renovacion_mismatch
217762,15574000000170,2,[np.int64(0)],1,renovacion_mismatch
217763,14517700027860,1,[np.int64(0)],1,renovacion_mismatch
217764,14517700027870,1,[np.int64(0)],1,renovacion_mismatch
217771,14517700027790,3,[np.int64(0)],1,renovacion_mismatch
217772,14517700027800,2,[np.int64(0)],1,renovacion_mismatch
217783,14517700028040,2,[np.int64(0)],1,renovacion_mismatch
217794,994000000354,1,[np.int64(0)],20,renovacion_mismatch
217795,101005699-2,1,[np.int64(0)],3,renovacion_mismatch
217807,82403008,2,[np.int64(0)],1,renovacion_mismatch
217814,14517700027720,3,[np.int64(0)],1,renovacion_mismatch
217823,15574000000150,3,[np.int64(0)],1,renovacion_mismatch
217827,14517700027820,2,[np.int64(0)],1,renovacion_mismatch
217832,14517700027700,3,[np.int64(0)],1,renovacion_mismatch
217833,14517700027710,1,[np.int64(0)],1,renovacion_mismatch
217847,82403003,1,[np.int64(0)],1,renovacion_mismatch
217849,82403006,3,[np.int64(0)],1,renovacion_mismatch
217850,82403023,2,[np.int64(0)],1,renovacion_mismatch
217851,82403024,2,[np.int64(0)],1,renovacion_mismatch
217852,82403025,1,[np.int64(0)],1,renovacion_mismatch
217861,82403021,2,[np.int64(0)],1,renovacion_mismatch
217863,14517700027620,3,[np.int64(0)],1,renovacion_mismatch
217864,14517700027630,2,[np.int64(0)],1,renovacion_mismatch
217867,82403000,2,[np.int64(0)],1,renovacion_mismatch
217868,82403001,3,[np.int64(0)],1,renovacion_mismatch
217877,82403020,1,[np.int64(0)],1,renovacion_mismatch
217878,82256258,1,[np.int64(0)],1,renovacion_mismatch
217882,82402996,2,[np.int64(0)],1,renovacion_mismatch
217884,82402998,3,[np.int64(0)],1,renovacion_mismatch
217886,82403017,1,[np.int64(0)],1,renovacion_mismatch
217891,82256267,3,[np.int64(0)],1,renovacion_mismatch
217894,82403019,1,[np.int64(0)],1,renovacion_mismatch
217899,82256253,2,[np.int64(0)],1,renovacion_mismatch
217900,82256265,1,[np.int64(0)],1,renovacion_mismatch
217902,82256255,1,[np.int64(0)],1,renovacion_mismatch
217904,82256264,3,[np.int64(0)],1,renovacion_mismatch
217905,82256257,3,[np.int64(0)],1,renovacion_mismatch
217909,14517700027560,2,[np.int64(0)],1,renovacion_mismatch
217910,14517700027570,2,[np.int64(0)],1,renovacion_mismatch
217912,82256252,3,[np.int64(0)],1,renovacion_mismatch
217913,82256251,1,[np.int64(0)],1,renovacion_mismatch
217914,82256259,2,[np.int64(0)],1,renovacion_mismatch
217916,101005668-1,1,[np.int64(0)],1,renovacion_mismatch
217918,1000274,1,[np.int64(0)],1,renovacion_mismatch
217919,101000499-3,1,[np.int64(0)],1,renovacion_mismatch
217924,15574000000140,3,[np.int64(0)],1,renovacion_mismatch
217925,14517700027500,1,[np.int64(0)],1,renovacion_mismatch
217928,14517700027530,3,[np.int64(0)],1,renovacion_mismatch
217934,82256225,2,[np.int64(0)],1,renovacion_mismatch
217935,14517700027480,1,[np.int64(0)],1,renovacion_mismatch
217936,82256226,1,[np.int64(0)],1,renovacion_mismatch
217937,82256227,3,[np.int64(0)],1,renovacion_mismatch
217939,82256248,2,[np.int64(0)],1,renovacion_mismatch
217940,82256249,2,[np.int64(0)],1,renovacion_mismatch
217942,1408004145659000,1,[np.int64(0)],1,renovacion_mismatch
217943,14517700027490,2,[np.int64(0)],1,renovacion_mismatch
217949,82256246,2,[np.int64(0)],1,renovacion_mismatch
217953,14517700027470,2,[np.int64(0)],1,renovacion_mismatch
217954,82256224,1,[np.int64(0)],1,renovacion_mismatch
217956,14517700027430,2,[np.int64(0)],1,renovacion_mismatch
217957,14517700027440,1,[np.int64(0)],1,renovacion_mismatch
217958,14517700027450,2,[np.int64(0)],1,renovacion_mismatch
217960,14517700027460,3,[np.int64(0)],1,renovacion_mismatch
217962,82256221,1,[np.int64(0)],1,renovacion_mismatch
217965,14517700027400,1,[np.int64(0)],1,renovacion_mismatch
217966,1408004145559000,3,[np.int64(0)],1,renovacion_mismatch
217967,79862141 NO RENOVADO 2021,2,SIN CARTERA,0,sin_cartera
217968,79862144 NO RENOVADO 2021,2,SIN CARTERA,0,sin_cartera
217970,14517700016320 NO RENOVADA 2021,1,SIN CARTERA,0,sin_cartera
217978,14517700027360,3,[np.int64(0)],1,renovacion_mismatch
217980,14517700027380,3,[np.int64(0)],1,renovacion_mismatch
217981,82256217,2,[np.int64(0)],1,renovacion_mismatch
217982,82256218,1,[np.int64(0)],1,renovacion_mismatch
217985,14517700027310,2,[np.int64(0)],1,renovacion_mismatch
217987,14517700027320,1,[np.int64(0)],1,renovacion_mismatch
217993,15574000000130,3,[np.int64(0)],1,renovacion_mismatch
217997,14517700027280,2,[np.int64(0)],1,renovacion_mismatch
218006,14517700027210,3,[np.int64(0)],1,renovacion_mismatch
218007,14517700027220,1,[np.int64(0)],1,renovacion_mismatch
218009,14517700027240,2,[np.int64(0)],1,renovacion_mismatch
218015,14517700027120,2,[np.int64(0)],1,renovacion_mismatch
218016,14517700027130,2,[np.int64(0)],1,renovacion_mismatch
218017,14517700027140,1,[np.int64(0)],1,renovacion_mismatch
218020,14517700027160,2,[np.int64(0)],1,renovacion_mismatch
218025,82256237,2,[np.int64(0)],1,renovacion_mismatch
218026,15574000000110,1,[np.int64(0)],1,renovacion_mismatch
218030,82256239,1,[np.int64(0)],1,renovacion_mismatch
218031,1901121003831,2,[np.int64(0)],1,renovacion_mismatch
218032,82256240,3,[np.int64(0)],1,renovacion_mismatch
218034,82256233,3,[np.int64(0)],1,renovacion_mismatch
218039,82256235,1,[np.int64(0)],1,renovacion_mismatch
218040,82256236,2,[np.int64(0)],1,renovacion_mismatch
218041,82256214,2,[np.int64(0)],1,renovacion_mismatch
218045,1408004145396000,2,[np.int64(0)],1,renovacion_mismatch
218050,1408004145400000,2,[np.int64(0)],1,renovacion_mismatch
